image_id	image_path	class_label
909902707028316161_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909902707028316161_0.jpg	little_or_no_damage
909446946535936000_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909446946535936000_0.jpg	little_or_no_damage
923466082358263808_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\26_10_2017\923466082358263808_0.jpg	little_or_no_damage
909871727932473345_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909871727932473345_0.jpg	little_or_no_damage
909833411598209024_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909833411598209024_2.jpg	little_or_no_damage
906200820961693697_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\8_9_2017\906200820961693697_0.jpg	little_or_no_damage
929456086737854464_3	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\11_11_2017\929456086737854464_3.jpg	little_or_no_damage
909754364989923328_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909754364989923328_0.jpg	little_or_no_damage
918237370536906753_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\11_10_2017\918237370536906753_0.jpg	little_or_no_damage
909742125662789632_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909742125662789632_0.jpg	little_or_no_damage
909718820968833030_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909718820968833030_0.jpg	little_or_no_damage
910233327843643398_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910233327843643398_0.jpg	little_or_no_damage
910156911403782144_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910156911403782144_0.jpg	little_or_no_damage
905745716575838208_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\7_9_2017\905745716575838208_0.jpg	little_or_no_damage
910534805565071361_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_9_2017\910534805565071361_0.jpg	little_or_no_damage
905701933339566080_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\7_9_2017\905701933339566080_0.jpg	little_or_no_damage
909421699778715648_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909421699778715648_0.jpg	little_or_no_damage
907393512630611969_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\12_9_2017\907393512630611969_0.jpg	little_or_no_damage
909436630267760641_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909436630267760641_2.jpg	little_or_no_damage
910266304476667906_1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910266304476667906_1.jpg	little_or_no_damage
910763300186505216_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\21_9_2017\910763300186505216_0.jpg	little_or_no_damage
910122628098248704_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910122628098248704_0.jpg	little_or_no_damage
909798840471080961_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909798840471080961_0.jpg	little_or_no_damage
910699932704796672_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\21_9_2017\910699932704796672_0.jpg	little_or_no_damage
917972593789063170_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\11_10_2017\917972593789063170_0.jpg	little_or_no_damage
910618892904546304_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_9_2017\910618892904546304_0.jpg	mild_damage
909774325305225216_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909774325305225216_0.jpg	mild_damage
910572551071440896_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_9_2017\910572551071440896_0.jpg	mild_damage
909474049079889920_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909474049079889920_0.jpg	mild_damage
916332001501655041_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\6_10_2017\916332001501655041_0.jpg	mild_damage
916114156058763264_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\6_10_2017\916114156058763264_0.jpg	mild_damage
909135905063026688_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\16_9_2017\909135905063026688_2.jpg	mild_damage
919752558926802944_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\16_10_2017\919752558926802944_0.jpg	mild_damage
908566528898895872_1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\15_9_2017\908566528898895872_1.jpg	mild_damage
910184448469164032_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910184448469164032_0.jpg	mild_damage
905033648268652544_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\5_9_2017\905033648268652544_0.jpg	mild_damage
912077714227593216_3	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\24_9_2017\912077714227593216_3.jpg	mild_damage
922610290281402368_3	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\23_10_2017\922610290281402368_3.jpg	mild_damage
870176000109182977_1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\srilanka_floods\1_6_2017\870176000109182977_1.jpg	mild_damage
875116643453632512_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\srilanka_floods\14_6_2017\875116643453632512_2.jpg	mild_damage
910702443977089029_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\mexico_earthquake\21_9_2017\910702443977089029_0.jpg	mild_damage
906660386803523587_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\9_9_2017\906660386803523587_0.jpg	mild_damage
910172748042862592_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910172748042862592_0.jpg	mild_damage
909415207868309505_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909415207868309505_2.jpg	mild_damage
921390909031354368_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_10_2017\921390909031354368_0.jpg	mild_damage
912393267387478016_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\25_9_2017\912393267387478016_0.jpg	mild_damage
911650692368158721_3	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\23_9_2017\911650692368158721_3.jpg	mild_damage
