tweet_id	image_id	tweet_text	image_path	class_label
909770991672455168	909770991672455168_0	#Mobilehomes battered but largely intact after #Irma - https://t.co/I9llFClJm2 #manufacturedhomes https://t.co/xPNaOkEkkv	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\18_9_2017\909770991672455168_0.jpg	informative
909463234763042816	909463234763042816_0	"#FranklinGraham RT "" #Irma damaged thousands of homes in FL. @SamaritansPurse disaster relief teams are working to‚Ä¶ https://t.co/msKxecmhuR"	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\17_9_2017\909463234763042816_0.jpg	informative
910154976382656512	910154976382656512_1	Day 9 &amp; Muslim youth continue to channel faith to serve victims of Irma. In this is a strong lesson for both Muslim… https://t.co/xdBFfS1bUu	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\910154976382656512_1.jpg	informative
911621930926579712	911621930926579712_0	RT @CGTNOfficial: #BREAKING M5.8 earthquake strikes southwest of Paredon, Mexico, USGS says https://t.co/lavl7AhaPf	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\mexico_earthquake\23_9_2017\911621930926579712_0.jpg	informative
909978918534500352	909978918534500352_1	After Irma, its Maria and it could get devastating. https://t.co/nunjs25AS3	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\909978918534500352_1.jpg	informative
911945170572234752	911945170572234752_0	#HurricaneMaria is 450 miles off of our coast and moving north. https://t.co/IyPGeUHV6A	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\24_9_2017\911945170572234752_0.jpg	informative
907656300892446720	907656300892446720_0	Harvey's 'Unprecedented' Rainfall And Flooding Are 'Only Getting Worse' https://t.co/fsdfgN0Tv0 https://t.co/cSyUrWIJAm	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\12_9_2017\907656300892446720_0.jpg	informative
920661807936823297	920661807936823297_0	California Architects Begin to Assess the Catastrophic Wildfire Damage https://t.co/ADtdgt4eoA https://t.co/9ZLgqK7hCB	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\california_wildfires\18_10_2017\920661807936823297_0.jpg	informative
910243402863796226	910243402863796226_0	Tornado Watch #487 in effect until midnight. #mnwx #ndwx #sdwx https://t.co/GlqT28MhQw	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\19_9_2017\910243402863796226_0.jpg	informative
929257646833721346	929257646833721346_1	Donated supplies for Puerto Rico stuck in Tampa storage facility https://t.co/ybL9itxvA6 https://t.co/1wagsTukbo	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\11_11_2017\929257646833721346_1.jpg	informative
911720281126981637	911720281126981637_1	Latest forecast track for Hurricane Maria tends to keep New England safe...fingers crossed. https://t.co/kNAeSHKepQ https://t.co/NoEYGbdYiH	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\23_9_2017\911720281126981637_1.jpg	informative
910236569629609984	910236569629609984_0	After #Harvey &amp; #Irma: Using Recovery to Build Stronger and Safer Communities https://t.co/qrgnqMivDm by @LaurieJNYC https://t.co/r9SfaKMCtj	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\19_9_2017\910236569629609984_0.jpg	informative
909762687235526656	909762687235526656_0	Learning from #Katrina #NMTC helps victims of #Harvey and #Irma @CDFIFund #MakeNMTCPermanent https://t.co/UII6QnKshW https://t.co/HfGHmId597	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\18_9_2017\909762687235526656_0.jpg	informative
909719890772283392	909719890772283392_0	@JazminMBailey @MImperatoWESH @EricBurrisWESH Cocoa Village, devastated by Irma. https://t.co/iqMJJvs7Dj	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\18_9_2017\909719890772283392_0.jpg	informative
905692274050387968	905692274050387968_0	NEWS US airlines brace themselves, passengers for Hurricane Irma – Fox Business https://t.co/WW6nbdEM87 https://t.co/oWntN3Zzud	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\7_9_2017\905692274050387968_0.jpg	informative
922105211895910400	922105211895910400_0	As Trump golfs, those in Puerto Rico struggle to live. Great job I think NOT @POTUS @PRyan https://t.co/tQ6YSYj42a	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\22_10_2017\922105211895910400_0.jpg	informative
910102055129362432	910102055129362432_0	...looking out my kitchen window during #Irma at my dock. We were lucky here in SC. We only got a 4 foot surge and‚Ä¶ https://t.co/nn2bHTbSqJ	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\910102055129362432_0.jpg	informative
