tweet_id	image_id	tweet_text	image_path	class_label
910246669886869512	910246669886869512_0	Good news! Homes built by Nova Homes were in good conditions after Hurricane Irma, just minimal tree and screen d…… https://t.co/kJDRaDl3dg	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910246669886869512_0.jpg	informative
909840252239409152	909840252239409152_0	Hurricane Irma already blamed for $2 billion in insured losses in Florida https://t.co/8e8DChGaob https://t.co/VvXQZOJkKZ	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909840252239409152_0.jpg	informative
910268422847586304	910268422847586304_0	Corcoran creates Irma special committee, says recovery supplants ‚Äòpork‚Äô projects https://t.co/dc2wR9NsTK https://t.co/2U4H6rix18	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910268422847586304_0.jpg	informative
870272043538886657	870272043538886657_3	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\srilanka_floods\1_6_2017\870272043538886657_3.jpg	informative
922765857276792838	922765857276792838_1	Maria Sharapova's work in Puerto Rico yesterday. ❤️἟5἟7 ὏8: Ricky Martin Foundation https://t.co/Jw3IrQesh6	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\24_10_2017\922765857276792838_1.jpg	informative
922785728928665600	922785728928665600_0	Which is common among wildfires in California, Russia, Portugal and Italy? #wildfire https://t.co/05umGNBMSM https://t.co/F4s935nJKq	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\24_10_2017\922785728928665600_0.jpg	informative
909394672698740737	909394672698740737_0	RT @MiamiHerald: Islands hit by Irma bracing for another hurricane https://t.co/9IAaWzkpNo https://t.co/l6OlNWlCdp	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909394672698740737_0.jpg	informative
907648206351339521	907648206351339521_0	EPA and TCEQ safely remove larger container displaced by Hurricane #Harvey. https://t.co/xat5RGRubn https://t.co/gdLzaE368T	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\12_9_2017\907648206351339521_0.jpg	informative
910648448893849600	910648448893849600_0	Sending all my thoughts and prayers to everybody affected in Puerto Rico ἟5἟7 by hurricane Maria. https://t.co/17mozchbdH	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_9_2017\910648448893849600_0.jpg	informative
909854120370212864	909854120370212864_0	https://t.co/g2XrrmYtc4 Irma victims can now tap their 401(k) funds for cash https://t.co/Db2SwIx0TP	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909854120370212864_0.jpg	informative
