tweet_id	image_id	tweet_text	image_path	class_label
910125116775903232	910125116775903232_0	Do you have boat damage due to Hurricane Irma? We can assist you with filing a claim with your insurance company.… https://t.co/HemyHE4WX6	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910125116775903232_0.jpg	informative
909809319822217216	909809319822217216_0	Bright side of #HurricaneHarvey &amp; #Irma. Storms are getting stronger, but so are we. Read our latest blog.‚Ä¶ https://t.co/r2w4Nmmoqx	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909809319822217216_0.jpg	informative
910574994127761408	910574994127761408_0	For #Maria information &amp; #safety tips; visit: https://t.co/k7YPdcvILU #MariaPR #USVI @fema https://t.co/IEjjDI4R8E	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_9_2017\910574994127761408_0.jpg	informative
909971209290440706	909971209290440706_0	@LeeGoldbergABC7 We had a similar scene in St Thomas during Irma, this boat washed ashore https://t.co/xGLBBtu2cD	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\909971209290440706_0.jpg	informative
905653236765302784	905653236765302784_0	@troyesivan pls follow me b4 i die in hurricane irma #IrmaHurricane also its my birthday so u have to https://t.co/87bmG4IqzX	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\7_9_2017\905653236765302784_0.jpg	informative
921372419503415296	921372419503415296_0	California wildfires burns school for kids with autism https://t.co/km3HHHyFy4 https://t.co/iRKLI2WWDs	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\20_10_2017\921372419503415296_0.jpg	informative
912332317452111872	912332317452111872_0	11am Hurricane #Maria Update storm expected to turn out to sea over the next 24 hours. https://t.co/6M5UdxXxF5	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\25_9_2017\912332317452111872_0.jpg	informative
913913387880468480	913913387880468480_0	Mexico City Motorcyclists Provide Aid After Earthquake https://t.co/JiwtqiXlkc via @motorcyclistmag #reflective #tt https://t.co/T7UltgjLZr	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\mexico_earthquake\29_9_2017\913913387880468480_0.jpg	informative
904592398507941889	904592398507941889_0	Current rips baby out of mom’s arms in Harvey floodwaters https://t.co/23PxYyvIvm https://t.co/PKRnsIClCO	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\4_9_2017\904592398507941889_0.jpg	informative
923761170967797761	923761170967797761_0	GOP targets environmental rules after California wildfires https://t.co/dupQF8hHhb https://t.co/t9MAE3DhGj	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\27_10_2017\923761170967797761_0.jpg	informative
919730693285986304	919730693285986304_3	Oak Grove, California. Fire trucks. #firestation #firetrucks https://t.co/n7VBAgY7KB	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\16_10_2017\919730693285986304_3.jpg	informative
909998522421747713	909998522421747713_0	4 Hurricane Irma-Affected U.S. Attorney Offices Form Fraud Task Forces https://t.co/k2r7uerdGh https://t.co/0gb3XPBsqs	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\909998522421747713_0.jpg	informative
909766702866583552	909766702866583552_0	RT @SEN18RITIS: A look back at the seniors donating water for the PCA Harvey/Irma relief campaign. ὠCὊF✨ https://t.co/8JmieKWmuk	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\18_9_2017\909766702866583552_0.jpg	informative
908200672901963776	908200672901963776_0	@safeauto no empathy shown to victims of Harvey. https://t.co/CDWTUmVFp8	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\14_9_2017\908200672901963776_0.jpg	informative
920628075561439237	920628075561439237_0	Pair of Fire/Rescue Boats now on duty in #California https://t.co/Ifeaz5rogE https://t.co/vSqVIwkyw2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\18_10_2017\920628075561439237_0.jpg	informative
907069889843748864	907069889843748864_2	Multiple mission teams in member homes today as Harvey recovery continues in our community here in SETX. https://t.co/00QZTGhl9V	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\11_9_2017\907069889843748864_2.jpg	informative
907150052250058752	907150052250058752_0	Federal prisoners stranded in Harvey, Harris County inmates released into it https://t.co/DRMxs50FIk https://t.co/U72V96baWh	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\11_9_2017\907150052250058752_0.jpg	informative
911719365577465857	911719365577465857_0	There is now up to a 60% chance for sustained tropical-storm-force winds in Hatteras, NC. #Maria https://t.co/ZVVgRMRw5b	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\23_9_2017\911719365577465857_0.jpg	informative
911654971304808450	911654971304808450_0	RT @cnnphilippines: Mexico earthquake survivor: Floors came down like dominoes https://t.co/361RzGO7Lr https://t.co/rE42fl8DkR	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\mexico_earthquake\23_9_2017\911654971304808450_0.jpg	informative
