tweet_id	image_id	tweet_text	image_path	class_label
910246669886869512	910246669886869512_0	Good news! Homes built by Nova Homes were in good conditions after Hurricane Irma, just minimal tree and screen d…… https://t.co/kJDRaDl3dg	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910246669886869512_0.jpg	informative
909840252239409152	909840252239409152_0	Hurricane Irma already blamed for $2 billion in insured losses in Florida https://t.co/8e8DChGaob https://t.co/VvXQZOJkKZ	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909840252239409152_0.jpg	informative
910268422847586304	910268422847586304_0	Corcoran creates Irma special committee, says recovery supplants ‚Äòpork‚Äô projects https://t.co/dc2wR9NsTK https://t.co/2U4H6rix18	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910268422847586304_0.jpg	informative
870272043538886657	870272043538886657_3	Pictures of Chinese &amp; Pakistani medical teams working in Floof affected areas #FloodSL https://t.co/Fe3qq8VTbB	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\srilanka_floods\1_6_2017\870272043538886657_3.jpg	informative
922765857276792838	922765857276792838_1	Maria Sharapova's work in Puerto Rico yesterday. ❤️἟5἟7 ὏8: Ricky Martin Foundation https://t.co/Jw3IrQesh6	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\24_10_2017\922765857276792838_1.jpg	informative
920989205970522112	920989205970522112_0	Leader line and bundles in California, https://t.co/07yZmCu2LD https://t.co/PRMwmekUlJ	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\19_10_2017\920989205970522112_0.jpg	not_informative
907070697310220289	907070697310220289_0	Beautiful sunset on Aransas Bay. Our work on Harvey is done. Headed home to enjoy a 8th grade football game. https://t.co/kBG6O3NhHx	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\11_9_2017\907070697310220289_0.jpg	not_informative
909433641318731776	909433641318731776_0	RT @jcapozzipbpost: Post-Irma humor with a sting https://t.co/Fgq6Nd9o9r	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\17_9_2017\909433641318731776_0.jpg	not_informative
905882900217909249	905882900217909249_0	What are tech companies doing to support during Harvey and Irma? - https://t.co/x1tjznmqtg #CX https://t.co/H82i3QW4Do	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\7_9_2017\905882900217909249_0.jpg	not_informative
909776532679294976	909776532679294976_0	We did the Mickey's Not So Scary Halloween at Magic Kingdom last night. It was fun! After Irma we needed to do so‚Ä¶ https://t.co/HQPhWrxp8a	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909776532679294976_0.jpg	not_informative
