tweet_id	image_id	tweet_text	image_path	class_label
909778959189016578	909778959189016578_0	A Lesson From Hurricane Irma: Bury the Utility Poles by Unknown Author via NYT https://t.co/Ir7WqV0cle https://t.co/Jsz3txjWHr	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909778959189016578_0.jpg	little_or_no_damage
909862843947868160	909862843947868160_0	How do you deal with the hovering anxiety after experiencing a trauma like Hurricane Irma? https://t.co/XjPned12gG https://t.co/9oyYTcIw1g	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909862843947868160_0.jpg	little_or_no_damage
905664172809117697	905664172809117697_0	RT @FortuneMagazine: Hurricane Irma could hit Mar-a-Lago and these other Trump Properties https://t.co/llOV2UWmCr https://t.co/nlUY9ZjE0n	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\7_9_2017\905664172809117697_0.jpg	little_or_no_damage
909902707028316161	909902707028316161_0	Timelapse shows Hurricane Irma making its way through Miami Beach https://t.co/ejAB0mfv62 https://t.co/9XP1Q1NeBN	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909902707028316161_0.jpg	little_or_no_damage
909833411598209024	909833411598209024_1	Hurricane Irma Alva, Fl. What once was...we are feeling overwhelmed. https://t.co/nr9rPq6hpp	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909833411598209024_1.jpg	little_or_no_damage
909867927511486464	909867927511486464_0	RT @4DannySmith: East Bay raceway after Irma https://t.co/XPUC53goCM	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909867927511486464_0.jpg	mild_damage
870013706935119872	870013706935119872_0	RT @coconutsdotco: Cyclone Mora tears through homes in Rakhine State https://t.co/DwHMPx6yG6 https://t.co/oyZrQ6TNaj	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\srilanka_floods\31_5_2017\870013706935119872_0.jpg	mild_damage
918111395555749893	918111395555749893_0	California fires: How this picture of a cat sums up the horror of wildfires sweepingÂ USA https://t.co/034ERmQ5k1 https://t.co/u2fSW0U2gD	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\11_10_2017\918111395555749893_0.jpg	mild_damage
921370720931684357	921370720931684357_0	@DirectRelief returns from Puerto Rico to prepare another airlift of supplies! https://t.co/qb4WvfHyy5 #TeamFedEx https://t.co/7bTi2YMxMt	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_10_2017\921370720931684357_0.jpg	mild_damage
905852980376866816	905852980376866816_1	People in #Katy keeping a sense of humor while clearing out homes gutted by #HurricaneHarvey. https://t.co/yOtTWqFJED	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\7_9_2017\905852980376866816_1.jpg	mild_damage
921767804860235776	921767804860235776_0	Islamic State celebrates, but does not claim responsibility for, California wildfires https://t.co/G3oIPcXtxO https://t.co/3HppfO0tUm	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\21_10_2017\921767804860235776_0.jpg	severe_damage
910698946514771969	910698946514771969_0	You can help today and you can help often please retweet #mexicoearthquake https://t.co/6vF83o0WYE https://t.co/4QWl5sur5k	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\mexico_earthquake\21_9_2017\910698946514771969_0.jpg	severe_damage
901692764575989760	901692764575989760_0	Hurricane Harvey will be major disaster: Texas governor - BBC News #News #World #Media https://t.co/OWcTfW9AJq https://t.co/VdHiBAZm58	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\27_8_2017\901692764575989760_0.jpg	severe_damage
914111723824705536	914111723824705536_0	Real vs. fake leadership. #puertorico #CarmenYulinCruz #HurricaneMaria #trumpisapieceofshit https://t.co/Eelb6gAt25	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\30_9_2017\914111723824705536_0.jpg	severe_damage
909920437479624704	909920437479624704_0	TN Guardsman Lt. Col. Scott Fouch was on vacation in St. Martin when Irma hit. He put his skills to work. See… https://t.co/728QkBKyeD	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909920437479624704_0.jpg	severe_damage
