tweet_id	tweet_text	class_label
923807511592910848	Puerto Rico residents are fleeing to Florida https://t.co/zEHTPQk1lo #bright #hiring https://t.co/kWDbmGUArA	affected_individuals
928659732113567746	Thousands still without running water in Puerto Rico (Miami Herald) https://t.co/Pz8E8ggSa9	affected_individuals
913068210882322432	Woman who survived Mexico earthquake back in Ottawa https://t.co/YYbfVbbfMD https://t.co/WN264bgMYO	affected_individuals
909894826103119872	Houston, Hurricane Harvey, and Heavy-hearted Immigrants. https://t.co/HBLYb54uRJ https://t.co/cbH8gxaQfq	affected_individuals
908512454006775808	Another happy client!!! Glad I was able to assist this family get into a new home after Harvey!!! #realtorlife https://t.co/KMkJ4bWJsC	affected_individuals
917965776384077825	Deadly California Wildfire Affecting Thousands, Including Delaware County Native https://t.co/HFDrPZIQWD #philly https://t.co/jJH8zwOICt	affected_individuals
927285578084896768	RT @AmyRoseKathryn: ὢ2 Puerto Rico's stray dog packs all killed by hurricane https://t.co/2D5Fj6PPj2 https://t.co/Bb2X4VZV4d	affected_individuals
911933848962953216	Hey everyone I'm okay i survived #HurricaneMaria it was horrible á½¡E https://t.co/SU9uXYSH6g	affected_individuals
906195501338558465	Keep praying for Texas! These families have a long road ahead of them. #PrayforTexas https://t.co/xc2tq4vf8O https://t.co/XuzmW1hk4Y	affected_individuals
909833119880028163	RT @capmaisonhotel: We're sending our thoughts to those affected by #Harvey &amp; #Irma. https://t.co/xxr8tK9yiV https://t.co/h5m3N11mAz	affected_individuals
913054270236135434	Stranded family paints ‘HELP’ on their roof after Hurricane Maria https://t.co/tqtZdFyQea https://t.co/KZY3VjNDpk	affected_individuals
901683922676969472	RT @DrHubaEvaluator: Hurricane Harvey: 'People couldn't afford to leave' - BBC News https://t.co/qM6aMcTBBc https://t.co/CLLAEbCbBn	affected_individuals
905463049061990400	Hurricane Harvey Wreckage Photos: Residents Face Long Recovery https://t.co/sH4NEnViIB https://t.co/2FyzbLbjIr	affected_individuals
912375743174397952	Reds the #HurricaneMaria rescue cat is super friendly waiting for a home! @Providence_AC https://t.co/IQDE7iLZva	affected_individuals
905960092822003712	RT @tveitdal: Where Harvey is hitting hardest, 80 percent lack flood insurance https://t.co/p0xVVe3kNP https://t.co/xaHjtRRGMq	affected_individuals
917933078969966592	Well-known Houston professor hit by Harvey and California wildfires https://t.co/ZQKGWqqBBR https://t.co/v4DMRWpzfs	affected_individuals
921875031533203457	Yet Puerto Rico doesn't even have clean water yet https://t.co/18a6kiWE5J	affected_individuals
872297618147340289	Over 420,000 women/children directly affected by #SriLanka #FloodSL - @WFP https://t.co/SD35cUyAx6 https://t.co/wGsZC00w0G	affected_individuals
930122324510105600	Girl students' dormitory ruined after terrible earthquake, west of Iran. https://t.co/VjKcsJi4Ij	affected_individuals
909922362589454336	“I Don’t Have Anything To Start Over” – Harvey Victims Pray For Relief As 1000s Remain… https://t.co/FuFg25AhIy https://t.co/Rna7BZOKq9	affected_individuals
919563091406286848	RT @koat7news: Heartbreaking: 14,000 evacuees from California wildfires return home https://t.co/ld4FUdwrOR https://t.co/lbTZT4U0Tz	affected_individuals
