tweet_id	tweet_text	class_label
909429380702642177	Hurricane Irma victims the media doesn't want you to see https://t.co/KMnX8v1nkp	affected_individuals
910052122921771008	Pinellas Co. grandma stuck in her home after Irma https://t.co/9nD4fajUsT https://t.co/mFgVYnlDIp	affected_individuals
908012562469572608	Those Affected by Harvey and Irma Should Review Their Insurance Coverage https://t.co/8hAZhdNK9b https://t.co/YOyzzNEmCu	affected_individuals
909720414271807488	Desperation spreads among seniors week after Hurricane Irma https://t.co/jh10YziLcM https://t.co/uTKmWBUrX9	affected_individuals
911655630460669953	RT @theipaper: â€˜Miracleâ€™ baby born in Mexico City as â€˜world fellâ€™ during earthquake https://t.co/6OVKNW7QqO https://t.co/d5Ozp3JSf1	affected_individuals
920236266335162368	#BEARFIRE Fire in Santa Cruz mountains forces evacuations near Bear Crk Canyon Rd. https://t.co/hGrXVj6Xso https://t.co/n4Hbl5xsds via @KTVU	infrastructure_and_utility_damage
909220520461180928	Rookeries take a hit from Harvey https://t.co/erVqcVOoe3 https://t.co/AFJeBjic7h	infrastructure_and_utility_damage
929055117210472448	Our team in Puerto Rico working on water supply problems at Cruz-Garcia and Jose-Padin schools. https://t.co/MzMma1cqmH	infrastructure_and_utility_damage
921854452465917953	RT @MSNBC: Lester Holt: Puerto Rico is the equivalent to a war zone https://t.co/wfAJ0w7b3T https://t.co/LwBItnKSQg	infrastructure_and_utility_damage
909760536446930944	RT @I4Ultimate: #I4Ultimate crews have repaired #Irma damage to WB I-4 on-ramp from SR-434. Ramp is open! https://t.co/f9tJm5kKM5	infrastructure_and_utility_damage
905239945958178816	Selena's family mourning the death of Houston relatives killed in Harvey flooding https://t.co/4fHBy7q3D0 #KSATnews https://t.co/wfy4OPZUrI	injured_or_dead_people
918052612804505600	California fire: 15 dead, 150 others still missing https://t.co/4yj30iguq2 #News #Nigeria https://t.co/Fw65rWrsVR	injured_or_dead_people
930482499427241984	Iran’s earthquake death toll raised to 530: declared an emergency https://t.co/rzx5zDge0h https://t.co/wvx2DrQlhG	injured_or_dead_people
910057725186445313	Tennessee and Florida football sport helmet decals showing support for Hurricane Irma victims -‚Ä¶ https://t.co/LgzpnvTNbc	injured_or_dead_people
930020107698556929	Earthquake in #Iran: - 341 were killed - 4000 were wounded https://t.co/8d4UqHBy7k	injured_or_dead_people
913474174580084737	My friend needs our help finding her father. Please see details below #PuertoRico #PR #HurricaneMaria https://t.co/8K7bqXjgtG	missing_or_found_people
921662384976154624	MN man searches for family in Puerto Rico https://t.co/89x6U3P0Ib https://t.co/IxBqJqTJFO	missing_or_found_people
910133672266944513	While SFWMD's EOC remains activated to focus on #Irma recovery efforts, water managers are also closely monitoring… https://t.co/wMji4ZRcSk	missing_or_found_people
913697454788358145	#NASAâ€™s suitcase-sized radar helps find #earthquake survivors in #Mexico https://t.co/pNkfezMfg0 https://t.co/WGwDEjqS9Q	missing_or_found_people
910151285793488897	i found this lil baby on the sidewalk after hurricane Irma ·Ω A I named her Irma https://t.co/06JdqkC6FH	missing_or_found_people
916160304307855360	Everybody watching can really be very very proud of what's taken place in Puerto Rico. -D.Trump https://t.co/Ng1fsz5IRX	not_humanitarian
906772360002523136	Hurricanes dent oil output as Saudi Arabia cuts supplies https://t.co/wOdfMzeF5A https://t.co/MmHNrQsONE	not_humanitarian
915995605637357568	(White House cleans up Trump's Puerto Rico statement) https://t.co/Lg3LILZkSg https://t.co/QXP6GA4gYy	not_humanitarian
921446636412211200	RT @EPChurch: EPC removes â€œpause buttonâ€ from Hurricane MariaÂ relief https://t.co/m6O1Tr4qfw https://t.co/oq1loxUoyI	not_humanitarian
922732458268872704	National Airlines operates relief flights to Puerto Rico https://t.co/FSwNhg0K4w https://t.co/CORmlxYRRP	not_humanitarian
910524013016866821	NFL reviewing whether Mexico City game can go on after earthquake https://t.co/oGzlLeZbL8 #fantasyfootball https://t.co/NMWy5IlgSk	other_relevant_information
904211951634526208	Texas Is Threatening People 'Looting' After Harvey With 20-Year Prison Sentences https://t.co/FJEwH0Z2NU https://t.co/fDmTQRp53u	other_relevant_information
912968807924330496	TRACKING MARIA: Maria downgraded to tropical storm with 70 mph winds https://t.co/uYp6n0VjEg via @wsoctv https://t.co/vXgQXeLWSG	other_relevant_information
904954425546080256	RT @liltaRusmusic: We are out!! #noproblems #HurricaneHarvey #dooutpart #PrayForTexas #HoustonStrong https://t.co/M20zNy01Sq	other_relevant_information
912236509289488384	Hurricane Maria: Puerto Rico facing crisis - Check it out at https://t.co/TPE1CFsfMV. #WorldNews https://t.co/arUJvUGUoI	other_relevant_information
909908379728039936	Grateful for the amazing community organizations like @UP_Orlando supporting thousands of FL families still trying… https://t.co/XQY7ckiDNz	rescue_volunteering_or_donation_effort
922856858716688384	@shop 4k gallons for PUERTO RICO á¼Ÿ5á¼Ÿ7á¾‘8#Liveme á¼—1ï¸LaYzEá½„Aá¼°0: https://t.co/3UnKMJEaFr https://t.co/aCdNGNqGe9	rescue_volunteering_or_donation_effort
930501165887959041	#Iran calls off earthquake rescue, shifts to providing aid for thousands left homeless https://t.co/p9VMVDkB4u https://t.co/cDwm9x1ik3	rescue_volunteering_or_donation_effort
