tweet_id	tweet_text	class_label
909714323156733952	Finding it unfair they didn't get a Hurricane Harvey or Irma to destroy their city, Democrats in St. Louis create t… https://t.co/DMGY2gEFMd	little_or_no_damage
909919362299043841	St. John island still in ‚Äòdesperate situation‚Äô after Irma, braces for¬ Maria https://t.co/xJAv4fmr4S https://t.co/3gWAslgZME	little_or_no_damage
910218504380538881	Hurricane Irma Eyewall video from St. Maarten (220 mph gusts):https://t.co/kXXHkMRbJR https://t.co/O7OTgVWJUj	little_or_no_damage
905670102833446912	RT @wbir: Local pig rescue will shelter barnyard animals in Hurricane Irma's path https://t.co/HOQ7C9oHDc https://t.co/Nyj8IScu2a	little_or_no_damage
909752461694513153	Residential garage, commercial doors, and gates, we are here to help you recover from #Irma's damage. 239-768-DOOR… https://t.co/tVln5vo7m2	little_or_no_damage
905930890735439873	Some of the devastation from #Harvey friends and family who lost everything ὢ2 prayers neededὉ4 @DonnieWahlberg #BH❤ https://t.co/2rNeqYEEQJ	little_or_no_damage
905745716575838208	Hurricane Irma: Aerial photos reveal path of destruction - #Australia First published on: DailyMail https://t.co/ZKSWA34bZz	little_or_no_damage
908111834418466816	RT @JimMustian: Water levels remain high outside Eastgate, Texas. So many roads still inundated. #Harvey https://t.co/gqlfu0b9vW	little_or_no_damage
910156250368888832	The crews in Florida are hard at work. #irma #publicpower https://t.co/YZeVPp31az	little_or_no_damage
909946459692392448	Hurricane Irma threatens Florida's bustling tourism industry https://t.co/XYXAaMau9L https://t.co/FmmyIAbdHV	little_or_no_damage
910624383978192898	Merciless Hurricane Maria lashes across the Caribbean leaving thousands homeless https://t.co/1hlieBlSTg https://t.co/XKxekCzoRN	mild_damage
922857566220283904	The gym above subway got destroyed. The cement wall got blown out. #HurricaneMaria https://t.co/GS0tKhvR30	mild_damage
921559570475991041	Puerto Rico’s MMJ Industry Struggles to Recover from Hurricane https://t.co/N3O9olsXzS #News #mmj #THRTech https://t.co/5crvPIN6Mc	mild_damage
910002553634607104	Insurance questions after Hurricane Irma? - WJXT Jacksonville https://t.co/8ekMcpuzz4 https://t.co/2FwyTvdl2c	mild_damage
923583826189729793	Wasp and Oak Hill to leave Puerto Rico relief effort. https://t.co/H1K4tDJY0p https://t.co/mPQ9Ax0LjU	mild_damage
871142568016453632	Hurricane Mora #damages #Rohingya #homes https://t.co/qGsB9rI3s1 https://t.co/aTdiEoBmC7	mild_damage
909446703237009408	We have sent an emergency crew to Florida to help out with Hurricane Irma cleanup - Call 612-532-9996 #bonitasprings https://t.co/uaGJGmMuiV	mild_damage
916051858828926976	@pitbull Begging you to help animals ὣFὃ6 in Jayuya Puerto Rico They have no help https://t.co/vITaf7MyVK https://t.co/NNZeAkvMc8	mild_damage
910094260040601600	Can the Caribbean recover after Irma? - https://t.co/XWRAHUzAWl https://t.co/EWSVUASUnz	mild_damage
910585595629527041	Hurricane Maria tears through Puerto Rico- #Viral #news #Bahrain https://t.co/qWwwgdrpXV https://t.co/5O5457TrWh	mild_damage
910563191700185088	RT @PDChina: #Update: At least 42 dead in #Mexico M7.1 #earthquake: Governor of Morelos https://t.co/LVqsSYuInH	severe_damage
918086493134098432	California wildfires kills couple aged 100 and 99 â€˜too frail to escape home https://t.co/WiowFxbt0S https://t.co/t8FJAlB6Sn	severe_damage
909154298579374083	#Harvey Update: The team in Houston has been busy fixing a waterlogged ceiling. https://t.co/c3hXnrDlfb	severe_damage
910100808049451008	JACKSONVILLE BEACH HURRICANE IRMA IS HERE! SEE WHAT IT'S LIKE! DAY 6 Watch Now ·ΩÑ9https://t.co/YgL5D8apM1 https://t.co/wtTCXDYY0t	severe_damage
912346493809577984	á¼žAá¼ŸAECHO Daily Flash âš¡| #MexicoEarthquake: situation update. https://t.co/rc7IWZUVUB https://t.co/TNqLsXTraJ	severe_damage
912075698617102340	Destruction! #PuertoRico #PrayForPR #HurricaneMaria #Condado #santurcepr https://t.co/hxTAcKZpkH	severe_damage
907661128213217280	Harvey, Irma, and Now Jose: Christian Aid Groups Wonder if There’s Enough Help to Go Around https://t.co/50mySNdBWp https://t.co/xmoW4FyGOo	severe_damage
901683735837462528	Two dead as Tropical Storm Harvey wreaks havoc on US Gulf Coast https://t.co/DfWE7yN6UZ https://t.co/4uzJ2levHl	severe_damage
909419255229304833	“Every single donation will make a difference”: First Coast leaders push for Irma relief https://t.co/tAY7bTZhWL https://t.co/Oa4WyRIT1f	severe_damage
909382294535835648	RT @CP24: Tropical Storm Maria forms; charting a course toward islands battered by Irma https://t.co/rF3Bvecxoc https://t.co/0n3p51yku3	severe_damage
