tweet_id	tweet_text	class_label
909495154540560384	First long #walk post #Irma #cardio #Orlando https://t.co/aJix6bGOkE	little_or_no_damage
870548008256978944	#SriLanka floods: 206 people dead, 92 still missing https://t.co/goLNqtiZUX #top #news https://t.co/jJ9YCNSL4S	little_or_no_damage
905534245178880001	Photos I took of #Harvey debris, Brays Bayou by Fondren, Sept 1. These probably floated here. #Houston #HarveyPhotos https://t.co/r0dZ50R41y	little_or_no_damage
928447589287989250	Surveying Maria Damage From Above in Puerto Rico https://t.co/zYV4HoiF53 #NewYorkCity #NYC https://t.co/hZq64OVBc5	little_or_no_damage
915294511579897857	Puerto Rico is keeping track of just how slowly its infrastructure is being rebuilt. https://t.co/yotztmyB4T https://t.co/jJmdvwD59S	little_or_no_damage
904993803911790592	Editorial: Harvey’s terrible impact spotlights the foolishness of ignoring climate change https://t.co/IKaQe3ln23 https://t.co/HGCYxAGkea	mild_damage
909384935785582592	RT @82ndABNDiv: In Lakeland #Florida All American Paratroopers assisting after #Irma #IrmaRecovery. https://t.co/rXclEWUCcC	mild_damage
901697605851336704	RT @EmilyLo011: Currently stuck on Monroe.... R.I.P my truck... #HurricaneHarvey https://t.co/9f2UmEN1cg	mild_damage
909846121169801219	photos day after Irma... https://t.co/cCC5PHyl3r	mild_damage
901659390268329988	RT @News4SA: Many fear damage from Harvey is just beginning https://t.co/FgOGohIwkN https://t.co/0yaXF0VAqz	mild_damage
905636943630884865	RT @LoopJamaica: Barbuda declared uninhabitable following Hurricane Irma https://t.co/YXvW3G5kHv https://t.co/hyaa7gNetH	severe_damage
907215000233635840	Moore church dedicates new sanctuary 14 years after being destroyed in tornado https://t.co/FLyGQPNr4U https://t.co/8T8rsAKYbA	severe_damage
919626730851241986	â€˜Weâ€™re going to f*****g die dude!â€™ Video Shows Men Barely Escape California Fire [Video] https://t.co/JvcRnUq0Zt	severe_damage
910189806994456577	A lonely aerial view of Irma‚Äôs destruction in the Florida Keys @qz https://t.co/G64aPvCBqE https://t.co/1ug8I8QMzg	severe_damage
907734171782717440	Harvey puts drones in the spotlight https://t.co/MSUQ5sDs2U via @InfoSecHotSpot https://t.co/wiKxFdw0g6	severe_damage
