tweet_id	tweet_text	class_label
912982510518247424	It was a Mexico City office building. Now, after the earthquake, it's a tomb https://t.co/hAqPLztxaf #UnitedStates https://t.co/Mrw42iWJZx	informative
909890699600044032	Much yard debris in Jacksonville, Florida after Hurricane Irma is big. :P https://t.co/qMdSy9cbQ2	informative
913479005122236421	A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. https://t.co/RzMwGzXAi9	informative
910241915874004992	Washington Garcia of Lantana, FL, emailed us that the only bike cover that didn't fly off during Hurricane Irma was‚Ä¶ https://t.co/KbcQFa8P4c	informative
919609553603280896	One week later, fire crews make â€˜tremendous progressâ€™ in Northern California, via @mdbarba https://t.co/hS8AgawU8Q https://t.co/RnUDjKzm3h	informative
923174685034139650	HERO ALERT! please share á¼¼Dá½Š8âœ¨ https://t.co/UED0PojAPx #motorcycle https://t.co/6saBdgri4c	not_informative
923593542961856512	RT @dulcitoecoco: How I think I look when I'm talking about Puerto Rico &amp; colonialism vs how I actually look https://t.co/vyJO6JnGtY	not_informative
913591684331696128	You know itâ€™s hurricane season when.. #HurricaneMaria https://t.co/f2t3dxGfjV	not_informative
909897018583257088	#BVI ·ºüB·ºûC #Repost @richardbranson (@get_repost) „Éª„Éª„Éª My experience of Hurricane #Irma https://t.co/Itj683C5PV https://t.co/mjodF67Axu	not_informative
912376300391804928	I'm all out of words. https://t.co/gyPleIiqaS https://t.co/nQqU3j8rVM	not_informative
