tweet_id	tweet_text	class_label
912982510518247424	It was a Mexico City office building. Now, after the earthquake, it's a tomb https://t.co/hAqPLztxaf #UnitedStates https://t.co/Mrw42iWJZx	informative
909890699600044032	Much yard debris in Jacksonville, Florida after Hurricane Irma is big. :P https://t.co/qMdSy9cbQ2	informative
913479005122236421	A damaged apartment is seen after the earthquake, in the Narrate neighborhood in Mexico City. https://t.co/RzMwGzXAi9	informative
910241915874004992	Washington Garcia of Lantana, FL, emailed us that the only bike cover that didn't fly off during Hurricane Irma was‚Ä¶ https://t.co/KbcQFa8P4c	informative
919609553603280896	One week later, fire crews make â€˜tremendous progressâ€™ in Northern California, via @mdbarba https://t.co/hS8AgawU8Q https://t.co/RnUDjKzm3h	informative
910160326737281025	Harvey and Irma Wiped Out Our Kitchens. Still, We Cook. https://t.co/AQKHK1ZozG https://t.co/71N01GqVKY	informative
910734118165590016	Many Feared Dead or Trapped After Earthquake Topples Buildings Throughout Mexico https://t.co/KtotouGXx9 https://t.co/61Wq6YnStZ	informative
905195604892057600	RT @wfaachannel8: Harvey victims turn into volunteers https://t.co/8gyqWMbjCF https://t.co/7dcdfrsbwN	informative
909447146268585985	Marco Island looking to overcome Irma devastation https://t.co/nnMUaBLhXx https://t.co/THbToHv5SN	informative
910732644194881536	Where to Donate to #Mexico Earthquake Victims https://t.co/Jg6xjwYaqi #CDMX #Sismomexico2017 #SismoMX #cdmxsismo https://t.co/HRBMs8Z6c9	informative
923174685034139650	HERO ALERT! please share á¼¼Dá½Š8âœ¨ https://t.co/UED0PojAPx #motorcycle https://t.co/6saBdgri4c	not_informative
923593542961856512	RT @dulcitoecoco: How I think I look when I'm talking about Puerto Rico &amp; colonialism vs how I actually look https://t.co/vyJO6JnGtY	not_informative
913591684331696128	You know itâ€™s hurricane season when.. #HurricaneMaria https://t.co/f2t3dxGfjV	not_informative
909897018583257088	#BVI ·ºüB·ºûC #Repost @richardbranson (@get_repost) „Éª„Éª„Éª My experience of Hurricane #Irma https://t.co/Itj683C5PV https://t.co/mjodF67Axu	not_informative
912376300391804928	I'm all out of words. https://t.co/gyPleIiqaS https://t.co/nQqU3j8rVM	not_informative
905663759410020352	"RT @annnahatcher: When ""Previoulsy on Suits"" has ""Do you love Harvey Specter?"" scene. #Darvey https://t.co/JfiaUxSgjk"	not_informative
922053804253634560	Kids friendly in #PuertoRico #ApartamentosRocamarPuertoRico starting at EUR40.66 https://t.co/XcpmLD9Moc https://t.co/dgmouikCZR	not_informative
901752063100637184	Big harvey :D @ArdaganBao wearing harvey :3 https://t.co/yVU7wZzmHM	not_informative
927237083374215169	@FollowingEff He became Puerto Rico's governor. https://t.co/sXfpKXBNH9	not_informative
877510198054801408	I know you're still hungry, would you like some Mora https://t.co/DV5MihHsY8	not_informative
