tweet_id	image_id	tweet_text	image_path	class_label
918102877981364226	918102877981364226_0	RT @monroealy: @KaylaKumari I was keeping people up to date on my evacuation status in a California fire crisis https://t.co/D6KJgYnUYu	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\11_10_2017\918102877981364226_0.jpg	affected_individuals
909894826103119872	909894826103119872_0	Houston, Hurricane Harvey, and Heavy-hearted Immigrants. https://t.co/HBLYb54uRJ https://t.co/cbH8gxaQfq	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\18_9_2017\909894826103119872_0.jpg	affected_individuals
904405775141019649	904405775141019649_0	Waiting in long lines at Carroll academy Watts Harvey Relief. @WilsonAISD @BakerDana2424 @abc13houston https://t.co/NsVrXMbVEQ	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\3_9_2017\904405775141019649_0.jpg	affected_individuals
930147282028072960	930147282028072960_0	'We Saw Homes Collapse': Survivors Tell Of Terrifying Moment Earthquake Hit Iran https://t.co/YaNDEpfgkV https://t.co/PbgF5lzfnE	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\iraq_iran_earthquake\13_11_2017\930147282028072960_0.jpg	affected_individuals
909880473790369792	909880473790369792_0	Post Irma: How We Survived And Where To Go From Here: https://t.co/EPBvibgJeS https://t.co/UZ3oHyq1p9	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909880473790369792_0.jpg	affected_individuals
905930456205484032	905930456205484032_0	US: Hurricane Harvey leaves Texan cotton growers in despair https://t.co/bsa85HjiMc https://t.co/dAW8lMpqtf	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\7_9_2017\905930456205484032_0.jpg	affected_individuals
910265397819125760	910265397819125760_0	Oops, I electrocuted my finger 20 minuets ago and it's still tingling‚ö°Ô∏è'twas an after Irma casualty! https://t.co/Xh52GO6Tgd	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910265397819125760_0.jpg	affected_individuals
910063271058608128	910063271058608128_0	#ART Dry Tortugas National Park Artists returning to Park after being displaced by Hurricane IRMA. Please donate:… https://t.co/ppq5gOkdo6	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\19_9_2017\910063271058608128_0.jpg	affected_individuals
911622015815122945	911622015815122945_0	RT @CBCNews: People flee homes and hotels as earthquake aftershocks hit Mexico https://t.co/yUsfYrczyl https://t.co/UH7IfyCLld	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\mexico_earthquake\23_9_2017\911622015815122945_0.jpg	affected_individuals
905230326359891968	905230326359891968_1	East Texas woman headed to hometown of Rockport, devastated by Harvey: https://t.co/xsVTRpF3LJ https://t.co/qI75WauhrE	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\6_9_2017\905230326359891968_1.jpg	affected_individuals
913808304069120003	913808304069120003_0	Banana plantations flooded by Maria https://t.co/lPWkdEtKmg https://t.co/a6sHJdCVzn	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\29_9_2017\913808304069120003_0.jpg	infrastructure_and_utility_damage
911712278516551681	911712278516551681_1	Ocean Park, a moment ago, still under water. Part 1 Hurricane Maria #PuertoRico https://t.co/pQ5Fef4mqD	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\23_9_2017\911712278516551681_1.jpg	infrastructure_and_utility_damage
905087386576502784	905087386576502784_0	Port Arthur begins rebuilding after Harvey https://t.co/bY0l5ExwRt https://t.co/GCGY0aWXSG	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\5_9_2017\905087386576502784_0.jpg	infrastructure_and_utility_damage
904592398507941889	904592398507941889_0	Current rips baby out of mom’s arms in Harvey floodwaters https://t.co/23PxYyvIvm https://t.co/PKRnsIClCO	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\4_9_2017\904592398507941889_0.jpg	infrastructure_and_utility_damage
919737198450053120	919737198450053120_0	RT @pwtn2017: Sodom and Gomorrah were destroyed by fire to stop sin in those cities. Will California implode next? https://t.co/9oFkYPzrWd	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\california_wildfires\16_10_2017\919737198450053120_0.jpg	infrastructure_and_utility_damage
909873915178123270	909873915178123270_0	Did Hurricane Irma damage your preschool? Child Care Aware wants to know. Take the survey. https://t.co/MPzyOhYz00 https://t.co/ZG8zvLGMud	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_irma\18_9_2017\909873915178123270_0.png	infrastructure_and_utility_damage
904484344156311552	904484344156311552_0	RT @CGTNOfficial: Toxic sites damaged by Harvey presenting health and environmental dangers https://t.co/qlZF3qxV9a https://t.co/DM5JcUC3N8	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_harvey\3_9_2017\904484344156311552_0.jpg	infrastructure_and_utility_damage
921437685495029761	921437685495029761_0	RT @NevilleRay: Aerial view of the @TMobile recovery facility in Puerto Rico - and yes, that includes the boat! https://t.co/24hS6benGb	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD_v2.0\data_image\hurricane_maria\20_10_2017\921437685495029761_0.jpg	infrastructure_and_utility_damage
