tweet_id	tweet_text	class_label
921343260076969985	There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX	affected_individuals
904499710156791808	RT @Anti_DJTrump: Harvey takes psychological toll on survivors https://t.co/EifBN6zsrp #p2 #ctl https://t.co/il6aHvT2iq — #Resist (Zaibats…	affected_individuals
930127736898752513	Iran-Iraq temblor: 'This earthquake was a sudden wave of death' https://t.co/OTQ2973qEF https://t.co/FBKP3gAzWP	affected_individuals
930014337552367617	Finally, after death toll shoots up to 300, Iran-Iraq earthquake gets some media attention. https://t.co/tnZiXnODaB https://t.co/LZSouYmdEl	affected_individuals
930058600160088065	Latest numbers emerging from earthquake that hit #Iran &amp; #Iraq - 211 dead &amp; 2504 injured in Iran https://t.co/VELDpduSWz	affected_individuals
918313549318955008	Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p	infrastructure_and_utility_damage
906567943399538688	#Trump Sees the Trail of Destruction #Harvey Created https://t.co/tUbD0AtdYC #Houston https://t.co/bvAm4oczp7	infrastructure_and_utility_damage
909835088044580864	Clearing it all out. Some hot and sweaty tree work post Hurricane Irma. https://t.co/W1Fn9eYeFF	infrastructure_and_utility_damage
910206222204248064	Flooded streets of Naples after Hurricane Irma Watch Now ·ΩÑ9https://t.co/hnQ1ZtFeY1 https://t.co/YPEcKH986U	infrastructure_and_utility_damage
917797763282214913	On today's PNS newscast: deadly wildfires ravage Northern California. Listen now: https://t.co/wgmKAIWUiI https://t.co/BApQhkb51r	infrastructure_and_utility_damage
928393757761982465	@TheView @sunny Our electricians just returned from Puerto Rico and no mention whatsoever of that! https://t.co/0E8vSTEnUl	not_humanitarian
915995729750921216	RT @drkillapatient: I'm not great w/ shoes, but is Melania rockin timbs in Puerto Rico?? https://t.co/yGbv5dJx9Z	not_humanitarian
905782071410483200	CeCe Winans, Bishop William Murphy, John Gray, James Fortune &amp; More At The Hurricane Harveyâ€¦ https://t.co/qUdhzqT6uk https://t.co/OxT27ZumzV	not_humanitarian
923180194902441984	KEEP HILLARY OUT OF PUERTO RICO!! SHE IS AFTER REBUILDING CONTRACTS!! á½„E https://t.co/H9EyrMr4Qg	not_humanitarian
916352428714414080	Why Elon Musk is pitching solar panels to Puerto Rico even as residents lack clean water https://t.co/Jt5iUlzMoD https://t.co/6Vl5WdKnmT	not_humanitarian
912331114693513217	A High Surf Advisory is in effect for the S.C. coast as #HurricaneMaria makes its way north: https://t.co/LJr2GSo7gg https://t.co/z6JAJKyWxo	other_relevant_information
905630679844708352	How Hurricane Irma Might Impact Your Travel Plans https://t.co/Vt0242S8I0 https://t.co/fXMnmz3FMI	other_relevant_information
911922450975227905	Very Warm Sunday; Latest On Hurricane Maria https://t.co/JBXziAWKoo https://t.co/7xgRESV2MO	other_relevant_information
916068972939923462	Lightning storm in Puerto Rico @Nix_km @Oathkeepers https://t.co/QpeQ40Yz2k	other_relevant_information
905720689520500736	#IRMA HEADLINES:Hurricane Watch likely today. Time Period: Friday PM-Monday AM Threats: Winds, Storm Surge, Flooding https://t.co/8gaNoDnwDH	other_relevant_information
914098838897651712	FEMA suggested ways to help our fellow Americans in Commonwealth of Puerto Rico. ἟A἟8❤️἟5἟7ὤFὖF️ https://t.co/xDzKxnRL0v https://t.co/4Ex0Pdrg4t	rescue_volunteering_or_donation_effort
911523540389818368	Relief is urgently needed in Dominica after hurricane Maria https://t.co/PKPZfaCktB	rescue_volunteering_or_donation_effort
921322589988978688	RT @atlantahumane: This afternoon, weâ€™re helping about 130 animals arrive safely in Georgia from Puerto Rico! https://t.co/KZx2aaPsLn	rescue_volunteering_or_donation_effort
904634645567942656	RT @NBCNightlyNews: PHOTOS: Saving the pets from #Harvey's aftermath. https://t.co/qWqxmZr2WI https://t.co/xmE20NTvYs	rescue_volunteering_or_donation_effort
906649702673907712	When we say 100% of your donation will go to relief effort--we mean it--100%! https://t.co/2r0YstMHPI #Harvey #Irma https://t.co/OnxEn4UHmZ	rescue_volunteering_or_donation_effort
