tweet_id	tweet_text	class_label
921343260076969985	There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX	affected_individuals
904499710156791808	RT @Anti_DJTrump: Harvey takes psychological toll on survivors https://t.co/EifBN6zsrp #p2 #ctl https://t.co/il6aHvT2iq — #Resist (Zaibats…	affected_individuals
930127736898752513	Iran-Iraq temblor: 'This earthquake was a sudden wave of death' https://t.co/OTQ2973qEF https://t.co/FBKP3gAzWP	affected_individuals
930014337552367617	Finally, after death toll shoots up to 300, Iran-Iraq earthquake gets some media attention. https://t.co/tnZiXnODaB https://t.co/LZSouYmdEl	affected_individuals
930058600160088065	Latest numbers emerging from earthquake that hit #Iran &amp; #Iraq - 211 dead &amp; 2504 injured in Iran https://t.co/VELDpduSWz	affected_individuals
930097873332658176	On Monday morning, #Iran gave a provisional toll of more than 200 dead.#earthquake https://t.co/9WnnGaRju9 … … https://t.co/T5RgOamZjz	affected_individuals
929994458153803776	the #earthquake killed more than 300 and wounded thousands in Kurdish region in #Iran &amp; #Iraq #BBCNews https://t.co/BozTlqs7fJ	affected_individuals
901809493671124992	RT @frankiemacd: Here is a picture edit of me with a umbrella upside down during hurricane Harvey. https://t.co/i2nvc6gMjh	affected_individuals
906293811541925894	RT @abc13houston: AT 6: HEB employee waded through chest-deep water to reach work during Harvey https://t.co/78QBDCmvDs	affected_individuals
919641467206774784	RT @USRealityCheck: Homeowners cry as they return after fire https://t.co/kQIuhBCMQn #USNews #USRC https://t.co/A9ozlh2Mx1	affected_individuals
909698230836850688	Baby Born as a Giant Tornado Bears Down onÂ Hospital https://t.co/J5Mx01R74L https://t.co/0zy1CMq1Pf	affected_individuals
905292553444052994	RT @defendernetwork: Dealing with survivor guilt after Hurricane Harvey https://t.co/6PXPVmM3lf https://t.co/va0kGQd02v	affected_individuals
870168489759199233	Ctg people suffer for Mora fallout https://t.co/yMefgRzmNZ https://t.co/36ZcMd3U5k	affected_individuals
901783820453777412	Families try to escape rising water https://t.co/rFPCOnTtzw via @NEWS__KING | Ὠ0 by https://t.co/7IH3Z4nGeP https://t.co/pi3GUCOJKP	affected_individuals
930101240339542016	RT @CBCNews: Dozens killed after 7.2 earthquake rocks Iran-Iraq border https://t.co/dClN9vTUZk https://t.co/u6vfSFYjVx	affected_individuals
904397842386739200	RT @Newsweek: Older victims of Hurricane Harvey need special attention | Opinion https://t.co/PHTZyiPOCS https://t.co/IVjrC7dAAE	affected_individuals
931046661274701825	#Iran: Families left homeless by earthquake huddle around fires for warmth, sleep in tents https://t.co/TqYq9BEd7n https://t.co/ycbeJ0gfB4	affected_individuals
930022107278381057	Pics from Iran 204 person killed &amp; 1600 injured by #earthquake yesterday #زلزال_إيران https://t.co/gOAvZmB8fw	affected_individuals
929989514562625538	RT @RT_com: Iran-Iraq border earthquake latest: - At least 211 killed - Over 2,500 injured https://t.co/w0n8LBQsE6 https://t.co/n4SlLDYuzs	affected_individuals
910063271058608128	#ART Dry Tortugas National Park Artists returning to Park after being displaced by Hurricane IRMA. Please donate:… https://t.co/ppq5gOkdo6	affected_individuals
930025819975618560	Sunday evening a earthquake west of Iran. Many people lost their lives. https://t.co/o9TWvoQHAF	affected_individuals
930334010248593409	Iran in Mourning After Earthquake that Killed 430 https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP	affected_individuals
930466587576020993	Earthquake Victims in Iran. Any help goes a long way... https://t.co/RXUVRX9daV	affected_individuals
930070681080999936	#Earthquake Kurdistan - Updated toll: 410 people killed and 7000+ injured :( :( - https://t.co/nX21SoJL3z https://t.co/MZ3JS8VzZQ	affected_individuals
929991509499187200	The Wall Street Journal: Iran-Iraq earthquake kills at least 207, with de... https://t.co/h0GnYkR6H0 https://t.co/HWQn1h0BBU	affected_individuals
918313549318955008	Massive destruction from California wildfires https://t.co/Euoo4wMgwp https://t.co/YoCxmJZg4p	infrastructure_and_utility_damage
906567943399538688	#Trump Sees the Trail of Destruction #Harvey Created https://t.co/tUbD0AtdYC #Houston https://t.co/bvAm4oczp7	infrastructure_and_utility_damage
909835088044580864	Clearing it all out. Some hot and sweaty tree work post Hurricane Irma. https://t.co/W1Fn9eYeFF	infrastructure_and_utility_damage
910206222204248064	Flooded streets of Naples after Hurricane Irma Watch Now ·ΩÑ9https://t.co/hnQ1ZtFeY1 https://t.co/YPEcKH986U	infrastructure_and_utility_damage
917797763282214913	On today's PNS newscast: deadly wildfires ravage Northern California. Listen now: https://t.co/wgmKAIWUiI https://t.co/BApQhkb51r	infrastructure_and_utility_damage
920635671353667586	Iconic $17m 'Glass House' mansion burnt to the ground in killer California wildfires https://t.co/imB7LVqtIt https://t.co/4XhMBkkxn4	infrastructure_and_utility_damage
909782273280630784	Hurricane Irma debris pickup gets underway --&gt; https://t.co/zYA0vU7MEg https://t.co/sPFI7JNR3E	infrastructure_and_utility_damage
921421609726029825	Let me show you guys our house after hurricane Maria https://t.co/xevmIR1GNa	infrastructure_and_utility_damage
905695796422684673	Island hotel lashed by brutal wind and driving rain https://t.co/nSIbzJQnfs #USNews #USRC https://t.co/Otjvyo7MaZ	infrastructure_and_utility_damage
870013706935119872	RT @coconutsdotco: Cyclone Mora tears through homes in Rakhine State https://t.co/DwHMPx6yG6 https://t.co/oyZrQ6TNaj	infrastructure_and_utility_damage
909847261970014209	Drone footage shows damage three weeks after Harvey https://t.co/aVwhZUe7V2 https://t.co/evudy7PryW	infrastructure_and_utility_damage
905669119231459330	Thursday briefing: Hurricane Irma flattens Caribbean communities https://t.co/eXwTgxdDL5 https://t.co/OY0rAw40F8	infrastructure_and_utility_damage
905681359460589568	"RT @B911Nature: ""Barbuda is practicably uninhabitable” after Cat. 5 Hurricane Irma - PM Gaston Browne https://t.co/S0uLTXaxyp"	infrastructure_and_utility_damage
910242571556982784	How much #irma has cost Nassau County as neighbors start to assess and rebuild next at 5 on CBS 47 https://t.co/TKyFeHIBOm	infrastructure_and_utility_damage
909441515839266816	RT @4cast4you: before/after #Irma near St. Maarten airport. Complete devastation.(Slightly diff angle) https://t.co/IdQwaaABrW	infrastructure_and_utility_damage
