tweet_id	tweet_text	class_label
921343260076969985	There are still hundreds of thousands in Puerto Rico who don't have access to basic services https://t.co/APyNpI3oPC https://t.co/3jPcW8BDUX	affected_individuals
904499710156791808	RT @Anti_DJTrump: Harvey takes psychological toll on survivors https://t.co/EifBN6zsrp #p2 #ctl https://t.co/il6aHvT2iq — #Resist (Zaibats…	affected_individuals
930127736898752513	Iran-Iraq temblor: 'This earthquake was a sudden wave of death' https://t.co/OTQ2973qEF https://t.co/FBKP3gAzWP	affected_individuals
930014337552367617	Finally, after death toll shoots up to 300, Iran-Iraq earthquake gets some media attention. https://t.co/tnZiXnODaB https://t.co/LZSouYmdEl	affected_individuals
930058600160088065	Latest numbers emerging from earthquake that hit #Iran &amp; #Iraq - 211 dead &amp; 2504 injured in Iran https://t.co/VELDpduSWz	affected_individuals
930097873332658176	On Monday morning, #Iran gave a provisional toll of more than 200 dead.#earthquake https://t.co/9WnnGaRju9 … … https://t.co/T5RgOamZjz	affected_individuals
929994458153803776	the #earthquake killed more than 300 and wounded thousands in Kurdish region in #Iran &amp; #Iraq #BBCNews https://t.co/BozTlqs7fJ	affected_individuals
901809493671124992	RT @frankiemacd: Here is a picture edit of me with a umbrella upside down during hurricane Harvey. https://t.co/i2nvc6gMjh	affected_individuals
906293811541925894	RT @abc13houston: AT 6: HEB employee waded through chest-deep water to reach work during Harvey https://t.co/78QBDCmvDs	affected_individuals
919641467206774784	RT @USRealityCheck: Homeowners cry as they return after fire https://t.co/kQIuhBCMQn #USNews #USRC https://t.co/A9ozlh2Mx1	affected_individuals
909698230836850688	Baby Born as a Giant Tornado Bears Down onÂ Hospital https://t.co/J5Mx01R74L https://t.co/0zy1CMq1Pf	affected_individuals
905292553444052994	RT @defendernetwork: Dealing with survivor guilt after Hurricane Harvey https://t.co/6PXPVmM3lf https://t.co/va0kGQd02v	affected_individuals
870168489759199233	Ctg people suffer for Mora fallout https://t.co/yMefgRzmNZ https://t.co/36ZcMd3U5k	affected_individuals
901783820453777412	Families try to escape rising water https://t.co/rFPCOnTtzw via @NEWS__KING | Ὠ0 by https://t.co/7IH3Z4nGeP https://t.co/pi3GUCOJKP	affected_individuals
930101240339542016	RT @CBCNews: Dozens killed after 7.2 earthquake rocks Iran-Iraq border https://t.co/dClN9vTUZk https://t.co/u6vfSFYjVx	affected_individuals
904397842386739200	RT @Newsweek: Older victims of Hurricane Harvey need special attention | Opinion https://t.co/PHTZyiPOCS https://t.co/IVjrC7dAAE	affected_individuals
931046661274701825	#Iran: Families left homeless by earthquake huddle around fires for warmth, sleep in tents https://t.co/TqYq9BEd7n https://t.co/ycbeJ0gfB4	affected_individuals
930022107278381057	Pics from Iran 204 person killed &amp; 1600 injured by #earthquake yesterday #زلزال_إيران https://t.co/gOAvZmB8fw	affected_individuals
929989514562625538	RT @RT_com: Iran-Iraq border earthquake latest: - At least 211 killed - Over 2,500 injured https://t.co/w0n8LBQsE6 https://t.co/n4SlLDYuzs	affected_individuals
910063271058608128	#ART Dry Tortugas National Park Artists returning to Park after being displaced by Hurricane IRMA. Please donate:… https://t.co/ppq5gOkdo6	affected_individuals
930025819975618560	Sunday evening a earthquake west of Iran. Many people lost their lives. https://t.co/o9TWvoQHAF	affected_individuals
930334010248593409	Iran in Mourning After Earthquake that Killed 430 https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP	affected_individuals
930466587576020993	Earthquake Victims in Iran. Any help goes a long way... https://t.co/RXUVRX9daV	affected_individuals
930070681080999936	#Earthquake Kurdistan - Updated toll: 410 people killed and 7000+ injured :( :( - https://t.co/nX21SoJL3z https://t.co/MZ3JS8VzZQ	affected_individuals
929991509499187200	The Wall Street Journal: Iran-Iraq earthquake kills at least 207, with de... https://t.co/h0GnYkR6H0 https://t.co/HWQn1h0BBU	affected_individuals
929992374293495808	Over 200 killed in Iran-Iraqi earthquake https://t.co/r53O8nKXOq https://t.co/RHz9pYrG9f	affected_individuals
906476295864946689	My Kids and I Tried to Escape Hurricane Harvey — It Was Impossible #fitnessworldabs https://t.co/AQuopElKmO https://t.co/FH6NgsplWm	affected_individuals
904405775141019649	Waiting in long lines at Carroll academy Watts Harvey Relief. @WilsonAISD @BakerDana2424 @abc13houston https://t.co/NsVrXMbVEQ	affected_individuals
910741243860267008	Mexico earthquake: Church crumbles during childâ€™s baptism leaving 11 family members deadâ€¦ https://t.co/PSFZtDXXkn https://t.co/oGcdp7tuhz	affected_individuals
930064023101591552	Hundreds dead in Iran #earthquake https://t.co/FxhNqNt8qK	affected_individuals
870029636750630912	Worst floods in #SriLanka in decades: So many children need help: https://t.co/9atFO43v63 v/@unicef_es https://t.co/OWZlKjRbvw	affected_individuals
911795195368415232	#PuertoRico #utuado #utuadopuertorico No contact with my family since hurricane Maria. ὡEὤFἿD἟5἟7 https://t.co/tua2APTAoG	affected_individuals
905255756026363904	Ravaged by Harvey, Houston Dreamers fear deportation https://t.co/hCsfeC8qcM https://t.co/CcVcAIJWaR	affected_individuals
913419277830520833	For many of the survivors of Mexico's earthquake, the difficulties are only just beginning https://t.co/5yePjjlMdF https://t.co/06MxpnqZqh	affected_individuals
930725990371905536	Iran’s deadly earthquake toll rises to 600 killed, 9388 injured in #KERMANSHAH &amp; #SERPOLRZEHAB KURDISTAN. https://t.co/jhIPylVfWB	affected_individuals
909406889368276993	After Harvey and Irma, people of color face displacement https://t.co/ItdznKh5sa https://t.co/IBWFJLTCOj	affected_individuals
920167628303491073	California Fires Leave 32 Dead, a Vast Landscape Charred, and a Sky Full of Soot https://t.co/1sY1GZ0Gc3 https://t.co/34tgXfRxx6	affected_individuals
909730737401716736	Our Hurricane Irma Survival Moments Video | Bhavna's Kitchen https://t.co/Ga5xYn2xvE https://t.co/s2ej9ffWfQ	affected_individuals
907000891110080513	Three people, two dogs ride out Hurricane Harvey in 'pod' at Holiday Beach https://t.co/xWwQmRmN7R https://t.co/PwR49NAVzj	affected_individuals
920746714637721600	No Sanctuary in Fire-Stricken Californiaâ€™s Immigrant Communities https://t.co/l6hrCxWzP3 https://t.co/ntB9FyICCy	affected_individuals
