tweet_id	tweet_text	class_label
907364149029740544	He collected donations for TX after #HurricaneHarvey, now Lorain Councilman sends supplies to FL for #HurricaneIrma. https://t.co/gKq1s2tyJZ	informative
907735488550899713	The historic Milam home rebuilt after the devastating tornado of 1902 now the Riverhouse Grill. @ https://t.co/oSd3lhVXRk	informative
913378254928482304	Navy, Marine Corps Providing Around-the-Clock Hurricane Maria Relief https://t.co/bKWgkIwhmM https://t.co/6PWZeIvdB4	informative
904745883002167296	Yankees continue to contribute to Hurricane Harvey victims https://t.co/lXCOX0fGjK https://t.co/XilNoCRQQR	informative
904468124891832321	RT @business: Hurricanes of the future will make Harvey look small by comparison https://t.co/elxxmWlSHE https://t.co/pxcTVe5Qtw	informative
911681435001610251	New quake shakes hard-hit Mexico https://t.co/4J7vDpo0lB #USNews #USRC https://t.co/9QKVuHRZNh	informative
909779829402341376	Fundraising Efforts Taking Over in Irma-Ravaged Carribbean https://t.co/nUZ0q2pDwl https://t.co/GZDuOY65mJ	informative
923847805390729216	Rubio says #PuertoRico recovery needs go far beyond money #MarcoRubio #Trumpadministration https://t.co/4kkWejCJ0m https://t.co/UA0mO63U2D	informative
904686036219027461	RT @NewsChannel8: Virginia charity gathers donations for women impacted by #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3	informative
927330000008708097	The SITREP: Army Makes Progress in Puerto Rico, Service Dog Helps Vet Reconnect &amp; More - https://t.co/06XZNKS2cM https://t.co/7SJC2kqXFY	informative
879374567487221761	Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class. https://t.co/chuu6gq49W	not_informative
909942694809624576	WOW: FAA fully-staffed mobile air traffic control tower. https://t.co/fz3ohypuQi https://t.co/6UoRtptYRs	not_informative
870423502310035456	Ilustradora Joanna Mora obtiene Premio Mundial en Los Gourmand Word Cookbook Awards https://t.co/dTYQKs5dip https://t.co/fJznwSftMr	not_informative
904825942887059456	RT @NEWS9: Pioneer Woman Ree Drummond Holding Harvey Fundraiser https://t.co/cIXJgO5Dzu #News9 https://t.co/Y8fGlOZThT	not_informative
909410917233897472	Irma missed Puerto Rico but Maria is not going to do the same ὣ1ὣ1ὣ1 https://t.co/zTStaZPx36	not_informative
907070697310220289	Beautiful sunset on Aransas Bay. Our work on Harvey is done. Headed home to enjoy a 8th grade football game. https://t.co/kBG6O3NhHx	not_informative
907573287697477632	Ready to close... until #HurricaneHarvey https://t.co/dSyD6ji5DA https://t.co/HRtUuqP8yp	not_informative
906984195439788032	Donald Porter as Larry Mason looks like Lee Harvey Oswald #711OceanDrive #NoirAlley #DarknessAtNoon https://t.co/U8M2iswZlD	not_informative
910071758044192768	Have to remove energy company hogs ·ΩÉ7 who hold back #solar for economic control because oligarchys own crude oil ·Ω§4·Ω£7‚Ä¶ https://t.co/5haGKihrYM	not_informative
912128071947481090	Great talent tomorrow at @lprnyc in support of #SismoMX https://t.co/Z8ljUTFb3u Please come. https://t.co/Ptkt9CAFMX	not_informative
