tweet_id	tweet_text	class_label
907364149029740544	He collected donations for TX after #HurricaneHarvey, now Lorain Councilman sends supplies to FL for #HurricaneIrma. https://t.co/gKq1s2tyJZ	informative
907735488550899713	The historic Milam home rebuilt after the devastating tornado of 1902 now the Riverhouse Grill. @ https://t.co/oSd3lhVXRk	informative
913378254928482304	Navy, Marine Corps Providing Around-the-Clock Hurricane Maria Relief https://t.co/bKWgkIwhmM https://t.co/6PWZeIvdB4	informative
904745883002167296	Yankees continue to contribute to Hurricane Harvey victims https://t.co/lXCOX0fGjK https://t.co/XilNoCRQQR	informative
904468124891832321	RT @business: Hurricanes of the future will make Harvey look small by comparison https://t.co/elxxmWlSHE https://t.co/pxcTVe5Qtw	informative
911681435001610251	New quake shakes hard-hit Mexico https://t.co/4J7vDpo0lB #USNews #USRC https://t.co/9QKVuHRZNh	informative
909779829402341376	Fundraising Efforts Taking Over in Irma-Ravaged Carribbean https://t.co/nUZ0q2pDwl https://t.co/GZDuOY65mJ	informative
923847805390729216	Rubio says #PuertoRico recovery needs go far beyond money #MarcoRubio #Trumpadministration https://t.co/4kkWejCJ0m https://t.co/UA0mO63U2D	informative
904686036219027461	RT @NewsChannel8: Virginia charity gathers donations for women impacted by #Harvey https://t.co/1RtmkEKKHT https://t.co/Yux3ZynwT3	informative
927330000008708097	The SITREP: Army Makes Progress in Puerto Rico, Service Dog Helps Vet Reconnect &amp; More - https://t.co/06XZNKS2cM https://t.co/7SJC2kqXFY	informative
923012624912072705	Testing “fake news” on Puerto Rico - how can 18% of customers on electricity equate to a score of 10 out of 10? https://t.co/cgrmq0RdV3	informative
905875003639570432	Newsletter Endangered Earth: Harvey's Toxic Toll https://t.co/UKJ0ChF3PI https://t.co/81LuP6jvOb	informative
912396397240045570	@realDonaldTrump how about sending the aid for #PuertoRicoRelief already?!? #HurricaneMaria #desperateneed https://t.co/fo4Ub1vTXx	informative
912310862270144512	RT @AsteadWH: Inbox: Officials in Puerto Rico confirm six Hurricane Maria-related fatalities so far. https://t.co/crgGq2y5gT	informative
905718595027705856	Harvey Relief Efforts Continue :: Story ID: 36200 :: Construction Equipment Guide https://t.co/PqOT7aGzzu https://t.co/htrvBjBAOK	informative
909802031757582337	Moody's participates in Hurricane Irma relief efforts at @IMN_ABSGroup #ABSEast2017 https://t.co/SRiebJR7mK	informative
910034905236688896	Forecast track for #Maria is very similar to Irma. Areas already in shambles about to be hit again. My goodness. Wh… https://t.co/yBQZoLXjLj	informative
910213017681281024	Head to @shoreclubchi on Sunday for an amazing #HurricaneIrma Disaster Relief Event! It is truly such a great cause… https://t.co/Pen1G2FZjK	informative
906604898434744320	Report: Harvey caused 145K gallons of fuel to spill https://t.co/eM6IUrhcKa https://t.co/v14vOn7tZZ	informative
908479537104801798	Relief for Harvey! Filling up trucks and giving out supplies to people in need ❤️ https://t.co/enZa0rBmRj	informative
910077662659514368	IRMA INSURANCE CLAIMS: Estimated losses total more than $1.9 billion so far. Event today to help file claims, answe‚Ä¶ https://t.co/tHHVRXYh2e	informative
905428084039573505	Unbelievable things for the past two weeks @ubchouston. Camp Harvey for kids brought in 300 today. https://t.co/yOsXUIxHEU	informative
871545956159950849	Please donate generously for the flood victims of Sri Lanka https://t.co/XuHARrVuAa	informative
913960703224098817	Carla Nava with LU Send Now discusses plans to assist those devastated by the latest earthquake in Mexico. https://t.co/IbyA6j2Qyj	informative
904289869765206017	RT @AlwaysActions: To everyone in Texas affected by #Harvey: Stay strong â¤á¼ŸAá¼Ÿ8á½¤F #Texas #TexasStrong https://t.co/BO9EL33fzC	informative
879374567487221761	Morning flag ceremonies, Robert Dickerson, Angel Ortega and Julian Mora on the trail to First Class. https://t.co/chuu6gq49W	not_informative
909942694809624576	WOW: FAA fully-staffed mobile air traffic control tower. https://t.co/fz3ohypuQi https://t.co/6UoRtptYRs	not_informative
870423502310035456	Ilustradora Joanna Mora obtiene Premio Mundial en Los Gourmand Word Cookbook Awards https://t.co/dTYQKs5dip https://t.co/fJznwSftMr	not_informative
904825942887059456	RT @NEWS9: Pioneer Woman Ree Drummond Holding Harvey Fundraiser https://t.co/cIXJgO5Dzu #News9 https://t.co/Y8fGlOZThT	not_informative
909410917233897472	Irma missed Puerto Rico but Maria is not going to do the same ὣ1ὣ1ὣ1 https://t.co/zTStaZPx36	not_informative
