image_id	image_path	class_label
909770991672455168_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\18_9_2017\909770991672455168_0.jpg	informative
909463234763042816_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\17_9_2017\909463234763042816_0.jpg	informative
910154976382656512_1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\910154976382656512_1.jpg	informative
911621930926579712_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\mexico_earthquake\23_9_2017\911621930926579712_0.jpg	informative
909978918534500352_1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\909978918534500352_1.jpg	informative
921298851687940096_2	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\20_10_2017\921298851687940096_2.jpg	not_informative
905670328969379840_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\7_9_2017\905670328969379840_0.jpg	not_informative
911623545943396352_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\mexico_earthquake\23_9_2017\911623545943396352_0.jpg	not_informative
921321359766106112_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\20_10_2017\921321359766106112_0.jpg	not_informative
921883056146927616_0	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\california_wildfires\21_10_2017\921883056146927616_0.jpg	not_informative
