tweet_id	image_id	tweet_text	image_path	class_label
910063271058608128	910063271058608128_0	#ART Dry Tortugas National Park Artists returning to Park after being displaced by Hurricane IRMA. Please donate:… https://t.co/ppq5gOkdo6	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\19_9_2017\910063271058608128_0.jpg	affected_individuals
904837965440053248	904837965440053248_0	#Harvey may be gone but if you’re struggling, reach out. @distressline offers 24/7 support https://t.co/9vwLb2kYco https://t.co/sYbtiX7qUc	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\4_9_2017\904837965440053248_0.jpg	affected_individuals
920746714637721600	920746714637721600_0	No Sanctuary in Fire-Stricken Californiaâ€™s Immigrant Communities https://t.co/l6hrCxWzP3 https://t.co/ntB9FyICCy	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\california_wildfires\18_10_2017\920746714637721600_0.jpg	affected_individuals
923515947251523584	923515947251523584_0	After Hurricane, Puerto Rico Face Possible Disease Epidemic https://t.co/hSrXYyLJP9 https://t.co/8kVc4fvHVn	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_maria\26_10_2017\923515947251523584_0.jpg	affected_individuals
905749776687390721	905749776687390721_0	Canadian tourists trapped in Hurricane Irma's wake scramble to get out or hunker down https://t.co/d42mQReXeE https://t.co/FQcXMbDSGG	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_irma\7_9_2017\905749776687390721_0.jpg	affected_individuals
904499710156791808	904499710156791808_0	RT @Anti_DJTrump: Harvey takes psychological toll on survivors https://t.co/EifBN6zsrp #p2 #ctl https://t.co/il6aHvT2iq — #Resist (Zaibats…	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\4_9_2017\904499710156791808_0.jpg	affected_individuals
901646202567053312	901646202567053312_0	RT @Rique_210: We Survived Once We Can Survive Again #HurricaneHarvey https://t.co/280Qb9DhRj	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\hurricane_harvey\27_8_2017\901646202567053312_0.jpg	affected_individuals
930725990371905536	930725990371905536_0	Iran’s deadly earthquake toll rises to 600 killed, 9388 injured in #KERMANSHAH &amp; #SERPOLRZEHAB KURDISTAN. https://t.co/jhIPylVfWB	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\iraq_iran_earthquake\15_11_2017\930725990371905536_0.jpg	affected_individuals
919641467206774784	919641467206774784_0	RT @USRealityCheck: Homeowners cry as they return after fire https://t.co/kQIuhBCMQn #USNews #USRC https://t.co/A9ozlh2Mx1	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\california_wildfires\15_10_2017\919641467206774784_0.jpg	affected_individuals
931046661274701825	931046661274701825_2	#Iran: Families left homeless by earthquake huddle around fires for warmth, sleep in tents https://t.co/TqYq9BEd7n https://t.co/ycbeJ0gfB4	D:\Workspace\Cotrain_CrisisMMD\data\CrisisMMD\data_image\iraq_iran_earthquake\16_11_2017\931046661274701825_2.jpg	affected_individuals
